admin,admin_duration,info,info_duration,prod_related,prod_related_duration,bounce_rate,exit_rate,page_value,special_day,month,os,browser,region,traffic_type,visitor_type,weekend,revenue
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
5,0 days 00:01:25.666666670,0,0 days 00:00:00,25,0 days 00:19:54.500000,0.0,0.007692308,11.51923077,0.0,May,2,2,1,2,New_Visitor,False,True
3,0 days 00:02:34.500000,0,0 days 00:00:00,21,0 days 00:10:38.333333300,0.0,0.047222222,0.0,0.0,May,2,5,4,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,13,0 days 00:02:32.250000,0.030769231,0.025641026,0.0,0.0,May,1,2,5,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,17,0 days 00:10:31.500000,0.011764706,0.064705882,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:00:58,0.155555556,0.177777778,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
7,0 days 00:09:58,3,0 days 00:02:24.500000,83,0 days 01:54:20.632738,0.011512297,0.039305682,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:00,0.2,0.2,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
1,0 days 00:00:03,0,0 days 00:00:00,28,0 days 00:04:31.125000,0.0,0.002564103,0.0,0.0,May,4,2,1,3,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,1,1,1,6,Returning_Visitor,False,False
1,0 days 00:00:07,0,0 days 00:00:00,151,0 days 00:42:44.278157,0.00917226,0.0210895,0.0,0.6,May,1,1,1,15,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,12,0 days 00:14:56.500000,0.008333333,0.025,14.6895,0.6,May,2,5,1,5,Returning_Visitor,False,True
3,0 days 00:03:46.954545500,0,0 days 00:00:00,57,0 days 01:21:35.022989,0.003333333,0.023321256,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
6,0 days 00:01:37.882352940,2,0 days 00:00:09,58,0 days 00:38:13.599020,0.008357771,0.033973374,6.7485,0.0,May,2,2,7,4,Returning_Visitor,False,True
4,0 days 00:08:35.600000,0,0 days 00:00:00,77,0 days 00:24:09.683333,0.0,0.002631579,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
1,0 days 00:06:37.500000,3,0 days 00:01:29.500000,8,0 days 00:04:09,0.066666667,0.091666667,0.0,0.0,May,3,2,1,6,Returning_Visitor,True,False
2,0 days 00:00:16.500000,0,0 days 00:00:00,5,0 days 00:00:37.500000,0.0,0.033333333,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
2,0 days 00:00:30,0,0 days 00:00:00,10,0 days 00:02:01,0.016666667,0.025,0.0,0.0,May,3,6,3,3,New_Visitor,False,False
6,0 days 00:01:00,1,0 days 00:00:30,51,0 days 00:23:23.841919,0.003636364,0.009090909,20.2453697,0.0,May,2,4,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:03:47,0.025,0.05,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:03:48,0.025,0.075,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
1,0 days 00:00:22.750000,0,0 days 00:00:00,16,0 days 00:07:41.083333300,0.0,0.011458333,17.991,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:12,0.0,0.1,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
4,0 days 00:00:46.500000,0,0 days 00:00:00,34,0 days 00:12:42.500000,0.0,0.013513514,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:01:14.500000,0.0,0.08,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
3,0 days 00:00:27,0,0 days 00:00:00,21,0 days 00:14:58,0.015384615,0.042307692,10.94723077,0.6,May,2,2,1,3,Returning_Visitor,False,True
3,0 days 00:00:23,0,0 days 00:00:00,5,0 days 00:01:31,0.0,0.0125,0.0,0.0,May,2,2,6,18,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,19,0 days 00:09:43.166666700,0.010526316,0.030701754,0.0,0.8,May,2,4,1,3,Returning_Visitor,False,False
3,0 days 00:01:02,0,0 days 00:00:00,13,0 days 00:06:32.928571400,0.0125,0.025,0.0,0.0,May,3,2,3,2,New_Visitor,False,False
2,0 days 00:01:42,0,0 days 00:00:00,13,0 days 00:02:57.500000,0.0,0.026666667,0.0,0.0,May,2,2,4,3,New_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,13,0 days 00:07:16,0.030769231,0.079487179,0.0,0.6,May,1,1,4,2,Returning_Visitor,False,False
3,0 days 00:01:01,0,0 days 00:00:00,79,0 days 00:46:59.966667,0.006097561,0.024390244,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:04,0.0,0.1,0.0,0.8,May,2,5,4,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,23,0 days 00:31:28.500000,0.0,0.008695652,46.00643478,0.0,May,2,2,4,4,New_Visitor,True,True
7,0 days 00:03:58.466666700,7,0 days 00:05:00.900000,33,0 days 00:30:01.371429,0.0055,0.040415616,8.08269,0.0,May,2,1,1,4,Returning_Visitor,True,False
1,0 days 00:01:32,0,0 days 00:00:00,117,0 days 03:39:18.666670,0.006896552,0.041810345,0.0,0.0,May,2,6,4,4,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:02:20,0.0,0.033333333,0.0,0.0,May,2,6,3,6,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:04:12.500000,0.0,0.02,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,12,0 days 00:11:06,0.0,0.018181818,0.0,0.0,May,2,4,8,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,36,0 days 00:14:11.333333300,0.010810811,0.032432432,0.0,0.2,May,4,1,1,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,18,0 days 00:03:44,0.011764706,0.02254902,0.0,0.2,May,1,2,3,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,13,0 days 00:04:13.333333300,0.030769231,0.073076923,0.0,0.8,May,2,2,5,3,Returning_Visitor,False,False
9,0 days 00:02:55.933333300,0,0 days 00:00:00,28,0 days 00:11:57.219047600,0.005882353,0.017058824,0.0,1.0,May,2,2,5,4,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,22,0 days 00:06:10.333333300,0.018181818,0.054545455,0.0,0.6,May,2,2,4,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,True,False
4,0 days 00:00:47,0,0 days 00:00:00,29,0 days 01:26:38.533332999,0.0,0.019892473,0.0,0.0,May,2,4,2,2,Returning_Visitor,False,False
4,0 days 00:01:32,0,0 days 00:00:00,19,0 days 00:19:08.838095,0.012121212,0.025289256,32.06509091,0.0,May,3,2,3,3,Returning_Visitor,False,False
1,0 days 00:00:04,0,0 days 00:00:00,13,0 days 00:02:32.666666700,0.033333333,0.083333333,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:07:54,0.0,0.016666667,0.0,0.0,May,2,4,1,2,New_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,15,0 days 00:15:07.500000,0.006666667,0.031111111,0.0,0.6,May,2,2,7,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,12,0 days 00:08:25.333333300,0.083333333,0.123412698,0.0,0.4,May,2,2,1,6,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,20,0 days 00:08:17,0.015,0.045416667,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
2,0 days 00:11:15.333333300,0,0 days 00:00:00,46,0 days 00:18:23.916667,0.0,0.004081633,0.0,0.8,May,2,4,4,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:00:00,0.2,0.2,0.0,0.6,May,3,2,4,3,Returning_Visitor,False,False
2,0 days 00:00:37,1,0 days 00:00:18,25,0 days 00:07:10.500000,0.0,0.007142857,0.0,0.0,May,2,2,2,2,Returning_Visitor,True,False
2,0 days 00:02:09,0,0 days 00:00:00,31,0 days 00:14:26.700000,0.011827957,0.034101382,18.11148387,0.0,May,3,2,6,1,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,21,0 days 00:24:52.166667,0.023809524,0.055555556,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:00:17,0.085714286,0.142857143,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:02:17.500000,0.0,0.033333333,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,20,0 days 00:15:50.328571400,0.072108844,0.086507937,0.0,1.0,May,2,2,4,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:07,0.0,0.1,0.0,0.8,May,1,1,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,18,0 days 00:04:46,0.011111111,0.061111111,0.0,0.8,May,2,2,9,3,Returning_Visitor,False,False
2,0 days 00:02:24,0,0 days 00:00:00,25,0 days 00:28:31.333333,0.0,0.008,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
1,0 days 00:00:06,0,0 days 00:00:00,45,0 days 00:41:27.333333,0.018604651,0.066666667,0.0,0.0,May,2,2,7,11,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:13:49.500000,0.0,0.04,0.0,0.0,May,2,2,3,2,Returning_Visitor,True,False
1,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:01:28,0.0625,0.116666667,0.0,0.8,May,3,2,1,6,Returning_Visitor,False,False
7,0 days 00:01:29.500000,0,0 days 00:00:00,26,0 days 00:19:23.333333,0.0,0.009375,26.983125,0.0,May,3,2,3,4,New_Visitor,False,True
3,0 days 00:01:31.750000,0,0 days 00:00:00,20,0 days 00:19:31.333333,0.003174603,0.018571429,0.0,0.0,May,3,2,2,4,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:02:29,0.133333333,0.155555556,0.0,0.8,May,2,2,7,3,Returning_Visitor,False,False
1,0 days 00:01:21,0,0 days 00:00:00,12,0 days 00:02:11.500000,0.0,0.003076923,0.0,1.0,May,3,2,1,4,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:01:21.500000,0.0,0.025,0.0,0.0,May,1,1,2,4,Returning_Visitor,True,False
3,0 days 00:04:56,0,0 days 00:00:00,9,0 days 00:06:34.500000,0.0,0.005555556,28.39833333,0.0,May,2,2,8,2,New_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,17,0 days 00:05:36,0.0,0.01875,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,21,0 days 00:07:32.797619,0.0,0.023,16.82505,0.0,May,1,1,1,4,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.6,May,2,2,1,1,Returning_Visitor,False,False
3,0 days 00:04:29.166666700,0,0 days 00:00:00,36,0 days 00:38:01.208333,0.022916667,0.046203704,0.0,0.0,May,3,2,6,4,Returning_Visitor,False,False
3,0 days 00:02:48.750000,0,0 days 00:00:00,36,0 days 00:21:02.833333,0.0,0.004054054,20.39448649,0.0,May,2,2,3,4,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:10:43,0.133333333,0.15,0.0,0.0,May,2,2,1,5,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:03:09,0.066666667,0.116666667,0.0,0.4,May,2,6,1,3,Returning_Visitor,False,False
3,0 days 00:07:10.833333300,1,0 days 00:04:22,49,0 days 00:38:58.567766,0.023529412,0.028907563,9.609529412,0.6,May,3,2,4,4,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:03:01,0.0,0.016666667,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,24,0 days 00:09:57.833333300,0.008333333,0.020833333,0.0,0.4,May,2,2,2,1,Returning_Visitor,False,False
7,0 days 00:02:30.500000,0,0 days 00:00:00,28,0 days 00:09:09.083333300,0.0,0.013571429,2.663333333,0.0,May,1,1,1,2,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,3,2,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,10,0 days 00:02:50,0.04,0.1,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
2,0 days 00:00:53,0,0 days 00:00:00,4,0 days 00:00:46,0.026666667,0.056,0.0,0.4,May,3,2,1,2,Returning_Visitor,False,False
3,0 days 00:01:42,2,0 days 00:01:48,51,0 days 00:29:02.325216,0.003636364,0.009228841,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,False
5,0 days 00:00:47.500000,0,0 days 00:00:00,40,0 days 00:13:07.200000,0.0,0.012121212,2.782886364,0.4,May,2,2,4,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,33,0 days 00:20:39.500000,0.070588235,0.095098039,0.0,1.0,May,2,2,1,2,Returning_Visitor,True,False
5,0 days 00:12:04.500000,0,0 days 00:00:00,23,0 days 00:14:27.333333300,0.0,0.000826446,59.988,0.0,May,1,1,1,2,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,2,2,1,13,Returning_Visitor,True,False
0,0 days 00:00:00,1,0 days 00:00:00,124,0 days 01:08:13.430519,0.005816216,0.043499683,0.0,0.0,May,2,2,8,13,Returning_Visitor,False,False
1,0 days 00:00:07.500000,0,0 days 00:00:00,19,0 days 00:03:36.166666700,0.038095238,0.058730159,0.0,0.6,May,2,5,1,3,Returning_Visitor,False,False
1,0 days 00:00:28,4,0 days 00:02:42,23,0 days 00:10:59.083333300,0.013580247,0.020440917,21.1162963,0.0,May,2,2,8,1,Returning_Visitor,False,False
4,0 days 00:02:10.500000,2,0 days 00:00:51,43,0 days 00:37:45.529221,0.004,0.004,14.792,0.0,May,3,2,4,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:12:09,0.041666667,0.070833333,0.0,0.4,May,2,2,8,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,23,0 days 00:21:39.500000,0.034782609,0.069565217,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:01:43,0.0,0.05,0.0,0.6,May,2,10,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,16,0 days 00:02:09.333333300,0.0,0.0125,0.0,0.6,May,2,6,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:02:42,0.0,0.05,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,False
2,0 days 00:01:36,0,0 days 00:00:00,5,0 days 00:02:02,0.028571429,0.05,0.0,0.0,May,1,1,1,15,Returning_Visitor,True,False
7,0 days 00:03:48.125000,0,0 days 00:00:00,71,0 days 00:21:34.251207,0.002631579,0.01503053,4.508271053,0.0,May,2,2,3,13,Returning_Visitor,False,False
7,0 days 00:02:13.166666700,2,0 days 00:01:20,10,0 days 00:04:06.791666700,0.0,0.008333333,0.0,0.0,May,2,2,1,3,New_Visitor,False,False
9,0 days 00:05:57.250000,3,0 days 00:01:55,45,0 days 00:48:09.250000,0.0,0.007,54.9759,0.0,May,2,2,1,4,Returning_Visitor,False,True
0,0 days 00:00:00,3,0 days 00:07:50,84,0 days 01:04:42.025758,0.004909561,0.02088789,10.21229767,0.0,May,2,4,1,1,Returning_Visitor,False,False
3,0 days 00:00:14,0,0 days 00:00:00,25,0 days 01:10:07.666667,0.008333333,0.020833333,0.0,0.0,May,2,2,3,13,Returning_Visitor,True,False
1,0 days 00:00:06,0,0 days 00:00:00,18,0 days 00:03:19.500000,0.016666667,0.05,0.0,0.4,May,3,2,4,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,28,0 days 00:42:09.750000,0.066666667,0.088271605,0.0,0.4,May,2,5,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:34:41,0.044444444,0.1,0.0,0.0,May,2,5,2,1,Returning_Visitor,False,False
2,0 days 00:06:58.666666700,0,0 days 00:00:00,21,0 days 00:30:45.666667,0.018787879,0.023939394,23.069,0.0,May,2,2,1,5,Returning_Visitor,False,False
6,0 days 00:05:35.119047600,1,0 days 00:00:08,51,0 days 00:32:07.031548,0.003954802,0.014481293,2.846779661,1.0,May,1,1,9,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,1,1,7,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,11,0 days 00:13:51.933333300,0.0,0.02037037,0.0,0.8,May,3,2,6,14,Returning_Visitor,False,False
1,0 days 00:00:10,0,0 days 00:00:00,82,0 days 00:11:46.299603200,0.0,0.002439024,0.0,1.0,May,2,2,4,2,Returning_Visitor,True,False
9,0 days 00:05:29.297619,1,0 days 00:01:15,32,0 days 00:31:28.547619,0.010810811,0.025900901,24.63837838,0.0,May,1,1,9,4,Returning_Visitor,True,True
6,0 days 00:01:31.984848480,3,0 days 00:00:58.952380950,54,0 days 00:40:07.322811,0.003448276,0.010418719,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False
2,0 days 00:00:47,0,0 days 00:00:00,42,0 days 00:25:28.382468,0.0,0.004761905,17.69657143,1.0,May,1,1,1,4,New_Visitor,True,True
6,0 days 00:02:33.275000,3,0 days 00:06:34,25,0 days 00:09:59.100000,0.013333333,0.030151515,22.3392,0.0,May,1,1,3,4,Returning_Visitor,True,False
4,0 days 00:01:26,0,0 days 00:00:00,34,0 days 01:17:36.800366,0.006306306,0.038438438,5.185457275,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:02:31.200000,0.0,0.053333333,0.0,0.8,May,7,1,3,1,Returning_Visitor,False,False
6,0 days 00:01:29,3,0 days 00:00:12,75,0 days 01:29:38.045851,0.02013261,0.0464397,4.374401266,0.2,May,2,2,8,3,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:03:32,0.028571429,0.028571429,0.0,0.4,May,3,3,5,1,Returning_Visitor,False,False
2,0 days 00:00:02,0,0 days 00:00:00,0,0 days 00:00:00,0.1,0.1,0.0,0.0,May,1,1,3,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,16,0 days 00:12:28.400000,0.014285714,0.035714286,43.19228571,0.0,May,2,2,3,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,38,0 days 00:05:14.833333300,0.010526316,0.031578947,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
1,0 days 00:00:00,0,0 days 00:00:00,19,0 days 00:14:27.833333300,0.015,0.028333333,0.0,0.0,May,2,2,7,6,Returning_Visitor,False,False
0,0 days 00:00:00,2,0 days 00:00:56,9,0 days 00:06:19,0.0,0.03,0.0,0.0,May,2,2,2,4,New_Visitor,False,False
2,0 days 00:00:48,0,0 days 00:00:00,3,0 days 00:01:06.500000,0.05,0.1,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
10,0 days 00:08:47,3,0 days 00:03:33,26,0 days 00:16:34.822222200,0.0,0.00344086,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,False
1,0 days 00:02:15.500000,0,0 days 00:00:00,50,0 days 00:13:44.666666700,0.0,0.003921569,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.4,May,1,8,7,4,Returning_Visitor,False,False
3,0 days 00:02:13.500000,4,0 days 00:03:11,15,0 days 00:07:23.933333300,0.0,0.02,0.0,0.0,May,1,1,3,6,Returning_Visitor,False,False
7,0 days 00:03:06.100000,0,0 days 00:00:00,32,0 days 00:15:06.300000,0.005128205,0.025641026,20.91692308,0.0,May,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:57,0.0,0.066666667,0.0,0.2,May,2,5,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:01:57,0.083333333,0.088888889,0.0,0.0,May,3,2,4,3,Returning_Visitor,False,False
5,0 days 00:01:09,4,0 days 00:02:43,50,0 days 00:40:24.750000,0.0,0.023333333,2.973214286,0.0,May,2,2,3,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:05:11,0.1,0.166666667,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
4,0 days 00:01:31,1,0 days 00:03:08,160,0 days 00:40:18.529039999,0.004878049,0.017369338,0.58275,0.0,May,2,6,1,6,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,39,0 days 00:15:05.600000,0.012820513,0.021245421,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:01:40,0.075,0.125,0.0,1.0,May,2,5,1,11,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,30,0 days 00:16:26.500000,0.006666667,0.023333333,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
5,0 days 00:00:43.400000,0,0 days 00:00:00,32,0 days 00:52:01.555556,0.009259259,0.036759259,26.5455,0.0,May,2,4,4,2,Returning_Visitor,False,False
4,0 days 00:00:32.666666670,0,0 days 00:00:00,34,0 days 00:22:58.966667,0.007894737,0.01716792,18.46989474,0.0,May,3,2,1,4,Returning_Visitor,True,True
6,0 days 00:01:26.200000,0,0 days 00:00:00,49,0 days 00:50:03.419048,0.010526316,0.015711501,4.376915789,0.4,May,1,1,4,4,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:00:25,43,0 days 00:34:13.933333,0.012878788,0.039015152,0.0,0.0,May,2,5,6,3,Returning_Visitor,True,False
1,0 days 00:04:59,0,0 days 00:00:00,4,0 days 00:03:32.500000,0.0,0.04,0.0,0.0,May,2,2,2,1,Returning_Visitor,True,False
10,0 days 00:04:55.694055900,0,0 days 00:00:00,29,0 days 00:13:05.474359,0.0,0.001481481,34.99166667,0.0,May,2,2,5,4,Returning_Visitor,True,True
2,0 days 00:00:14.500000,0,0 days 00:00:00,23,0 days 00:05:16.333333300,0.008333333,0.030833333,0.0,1.0,May,2,2,2,4,Returning_Visitor,True,False
1,0 days 00:00:41,4,0 days 00:06:00,28,0 days 00:12:49.500000,0.024242424,0.042424242,19.38181818,0.0,May,2,2,1,6,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,15,0 days 00:04:58.166666700,0.013333333,0.044444444,0.0,0.4,May,2,10,9,3,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:00:48,32,0 days 00:30:08.333333,0.05,0.075208333,12.484125,0.4,May,3,2,8,1,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,30,0 days 00:19:44.500000,0.006666667,0.048333333,0.0,0.6,May,4,2,1,1,Returning_Visitor,False,False
3,0 days 00:02:57,0,0 days 00:00:00,3,0 days 00:03:04.500000,0.04,0.033333333,0.0,0.0,May,3,2,4,11,New_Visitor,False,False
3,0 days 00:01:17,5,0 days 00:04:03,127,0 days 00:42:53.875000,0.00025641,0.009196581,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,False
5,0 days 00:03:07.266666699,2,0 days 00:00:17,64,0 days 00:35:21.304304,0.003188406,0.018007866,4.873969358,0.0,May,3,3,3,4,Returning_Visitor,True,False
5,0 days 00:09:47,0,0 days 00:00:00,125,0 days 01:17:19.410534,0.012433862,0.023856765,0.0,0.6,May,3,2,1,4,Returning_Visitor,False,False
3,0 days 00:01:16.500000,2,0 days 00:01:06,16,0 days 00:05:15.366666700,0.0,0.014736842,0.0,0.0,May,3,2,1,3,Returning_Visitor,True,False
1,0 days 00:00:35,1,0 days 00:00:49.500000,11,0 days 00:24:24,0.0,0.020512821,32.946,0.2,May,2,2,4,4,Returning_Visitor,False,True
0,0 days 00:00:00,2,0 days 00:03:56,66,0 days 00:24:43.550000,0.0,0.006153846,143.2115385,0.0,May,2,4,3,3,Returning_Visitor,True,True
1,0 days 00:00:07,1,0 days 00:01:37,53,0 days 00:37:27.608298,0.004848485,0.016751935,32.68969091,0.0,May,1,1,3,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,19,0 days 00:15:50,0.0,0.011111111,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
15,0 days 00:02:41.764411,7,0 days 00:03:47.250000,104,0 days 01:44:14.420122,0.028065242,0.036927442,3.431210317,0.0,May,3,2,1,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,May,1,1,8,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:29,0.0,0.066666667,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
1,0 days 00:00:05,0,0 days 00:00:00,7,0 days 00:03:48,0.0,0.028571429,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:03:25,0.0,0.05,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
1,0 days 00:00:25,0,0 days 00:00:00,35,0 days 00:26:10.500000,0.0,0.002941176,13.07329412,0.0,May,2,2,6,4,Returning_Visitor,True,True
0,0 days 00:00:00,1,0 days 00:00:00,14,0 days 00:01:41,0.13125,0.16875,0.0,0.6,May,3,2,1,13,Returning_Visitor,False,False
2,0 days 00:00:36.500000,0,0 days 00:00:00,11,0 days 00:04:55.900000,0.0,0.014219114,0.0,0.0,May,3,2,9,4,Returning_Visitor,True,False
